TransactionID,TransactionDate,Amount,Currency,Country,Description,fa_key
75CB12CA5FE5D362,2026-08-30,20118.54,JPY,CA,Dividend payout,FA-002578
700F335D9ED820CB,2026-08-07,24770.6,GBP,DE,Payroll disbursement,FA-001142
3A20648429E42724,2026-08-12,26288.95,CHF,CH,Processing charge,FA-004834
5ACBD2ECEE9AE0A8,2026-08-23,18957.7,CAD,SG,Interest income - Q1,FA-003095
089D2C20D8E04267,2026-08-14,36076.08,USD,SG,Advisory fee,FA-005802
0920D62BE4355A80,2026-08-25,69480.56,CHF,AU,Interest income - Q1,FA-002861
9C83838448876941,2026-08-04,12186.58,EUR,DE,Dividend payout,FA-000894
D9C7D93E11B547FF,2026-08-23,64451.9,JPY,FR,Interest income - Q1,FA-005683
F0E693E0DD00497E,2026-08-18,34815.67,CAD,US,Loan disbursement,FA-005727
0F103BF13AFA86BD,2026-08-29,99391.86,CHF,CH,FX settlement,FA-004997
24CB3BECB94C5B84,2026-08-18,32695.2,CAD,US,Loan disbursement,FA-004787
A952ADB2F69AE796,2026-08-29,85211.58,CHF,FR,Advisory fee,FA-001288
E4F474310409E793,2026-08-10,7037.02,INR,CA,Refund - disputed txn,FA-005844
5624180DA7F1EEE4,2026-08-18,40016.24,GBP,CH,Revenue recognition,FA-004242
5AA7C8E7EB8A7EDE,2026-08-21,40417.51,INR,IN,Refund - disputed txn,FA-006720
8C369241047112BC,2026-08-11,75271.79,GBP,SG,Processing charge,FA-001954
EC18613B7594ABAD,2026-08-21,87370.17,INR,FR,Dividend payout,FA-004551
8CDEDE9DBB725F55,2026-08-08,88780.86,AUD,CA,Tax withholding,FA-001380
1F0E2650369BD6FA,2026-08-31,14230.84,CAD,CH,Consulting fee,FA-001980
40EC41B3F47DE7F4,2026-08-12,14351.84,GBP,IN,Advisory fee,FA-005203
C1933B21166BF708,2026-08-18,35326.57,GBP,CA,Interest income - Q1,FA-002963
1BD9D7452B4ED3F1,2026-08-21,50650.45,USD,SG,Revenue recognition,FA-005168
FF6453F29CC33D45,2026-08-30,25881.14,INR,CH,Commission - trade,FA-002913
A153DF5A654B2F1D,2026-08-24,51363.75,CHF,HK,Processing charge,FA-004764
B7CE48997ABE0DE2,2026-08-30,62007.11,INR,JP,Processing charge,FA-004482
70E182A3ED0CB3FB,2026-08-14,14688.99,USD,HK,Vendor payment,FA-001422
CA198B7A28CB2557,2026-08-23,92148.78,CHF,FR,Interest income - Q1,FA-000578
58A5892C92FF17CB,2026-08-28,37358.97,USD,JP,Vendor payment,FA-001624
F0FCF66F92ED4CC9,2026-08-25,66633.53,EUR,FR,Commission - trade,FA-001278
3258F605E1FE5F5C,2026-08-10,74429.42,AUD,CA,Asset purchase,FA-001265
06163B0CA967779C,2026-08-17,61643.38,GBP,AU,Commission - trade,FA-005179
460FB687246FE01A,2026-08-27,88683.0,USD,DE,Payroll disbursement,FA-005429
FACB16A16C15B944,2026-08-20,8589.37,INR,CA,Deposit interest,FA-006364
B19598AF3472288C,2026-08-31,2492943.5,GBP,GB,Refund - disputed txn,FA-002973
D736B427AB13C529,2026-08-31,39180.41,AUD,GB,Commission - trade,FA-000576
CD4791610D5C26F4,2026-08-13,69400.72,GBP,FR,Dividend payout,FA-003838
B2DDB0BF6E3BFCD7,2026-08-09,46250.54,CAD,DE,Revenue recognition,FA-005853
0F0A301219A87B73,2026-08-17,23011.04,AUD,DE,Service fee - monthly,FA-003745
DF536FB2198D2C04,2026-08-17,18196.18,EUR,DE,Vendor payment,FA-001283
A0642CAB5E0E2A97,2026-08-27,53619.2,JPY,US,FX settlement,FA-001325
4AAD1BAE504C562C,2026-08-12,70673.17,EUR,CH,FX settlement,FA-000861
8093C9BBDD232457,2026-08-19,16097.18,INR,US,Service fee - monthly,FA-002065
4C279FD23A0E68A9,2026-08-13,91423.36,AUD,IN,Service fee - monthly,FA-001225
B96E4A5CBBFB6435,2026-08-08,62572.87,AUD,GB,Advisory fee,FA-000479
1DE09FFDBA93C669,2026-08-21,28701.8,INR,SG,Interest income - Q1,FA-003526
A2B2A18C364B9E7C,2026-08-27,88683.0,USD,DE,Payroll disbursement,FA-005429
0A310DE8139E813A,2026-08-23,83238.86,AUD,JP,Dividend payout,FA-006125
3A03F385BEA8B5B1,2026-08-26,95508.96,INR,FR,Interest income - Q1,FA-002037
8D9ED2F134C6706E,2026-08-25,76298.79,EUR,CH,Tax withholding,FA-004967
5A91E6BF8915C98F,2026-08-19,7609.82,USD,SG,Tax withholding,FA-005618
89A2C8A128F67A1C,2026-08-15,77351.83,EUR,FR,Tax withholding,FA-004299
517F0D8FE72CC62E,2026-08-08,5602.89,JPY,US,Capital injection,FA-001417
E43E0291CE95C18D,2026-08-12,93225.41,JPY,FR,Processing charge,FA-002849
1B0342CAE6C8F2EA,2026-08-21,63142.24,GBP,AU,Dividend payout,FA-005902
41F3488709572178,2026-08-14,73592.9,EUR,AU,Vendor payment,FA-002317
EFF94E9856DC6C98,2026-08-12,32723.08,AUD,US,Vendor payment,FA-003647
E3AB90D0D1AF733A,2026-08-28,8765.22,USD,FR,Asset purchase,FA-001774
8DEC4F0B9BF47F34,2026-08-16,48787.84,USD,HK,Revenue recognition,FA-003770
17E598E78B7678A1,2026-08-03,2286.52,USD,SG,Capital injection,FA-001478
72D565B171B537BB,2026-08-22,91444.94,AUD,FR,Revenue recognition,FA-001230
460BB4B6C18B5CC5,2026-08-08,82476.35,EUR,HK,Commission - trade,FA-003249
D691572CC62B9D7A,2026-08-24,77522.6,USD,CA,Deposit interest,FA-005500
0F9F973ECB8052A6,2026-08-21,85025.95,INR,SG,Vendor payment,FA-006780
C01CB93B2BED724A,2026-08-28,34165.38,USD,AU,Loan disbursement,FA-000121
577D25C73853CF3E,2026-08-09,88652.89,EUR,FR,Asset purchase,FA-002200
A26DA6652FBFD611,2026-08-27,14806.23,CAD,IN,Service fee - monthly,FA-000060
85AD7B632810C970,2026-08-21,77299.43,CAD,IN,Loan disbursement,FA-006069
BA01DF02F52D1B19,2026-08-12,41822.62,USD,HK,Insurance premium,FA-005753
2D027520B80DA0FD,2026-08-10,31262.15,USD,CH,Wire transfer - client,FA-000225
F46148E694C5360F,2026-08-31,74067.24,JPY,GB,Commission - trade,FA-000122
BC5CDAF95D0F0790,2026-08-05,75998.71,CAD,CH,Interest income - Q1,FA-000514
36C80264688A908D,2026-08-03,92295.77,CHF,IN,Subscription renewal,FA-006186
C2A6E23D9DEAE92E,2026-08-20,6225.52,JPY,AU,Advisory fee,FA-004141
48A40F832856516D,2026-08-01,95922.25,INR,IN,Consulting fee,FA-003038
BAAC08CFBC057095,2026-08-16,56215.08,GBP,SG,Processing charge,FA-006255
6C8F1D7CAEEDD7BE,2026-08-02,51159.76,JPY,AU,Processing charge,FA-003509
BC2F9ECAA0371F9F,2026-08-24,83004.68,CHF,GB,Loan disbursement,FA-002821
5B116F3C36ABEA6D,2026-08-17,62920.48,CHF,GB,Loan disbursement,FA-003795
0183D972DEC347F5,2026-08-09,58087.18,CAD,US,Payroll disbursement,FA-000520
568038AE23A5B171,2026-08-30,73856.53,EUR,CH,Tax withholding,FA-002380
D13C1333C8C9E661,2026-08-31,715.68,INR,CA,Commission - trade,FA-004934
507B6D1C5F479739,2026-08-13,59027.13,CHF,DE,Interest income - Q1,FA-002310
2324C9EE47FF4880,2026-08-08,76294.95,GBP,HK,Advisory fee,FA-001943
91C981325A2F250F,2026-08-23,19389.86,GBP,DE,Capital injection,FA-000050
D08C9A0AC7605182,2026-08-13,42796.37,CAD,CA,Consulting fee,FA-000879
2C34A18C5F59EBB3,2026-08-15,88851.27,USD,AU,FX settlement,FA-000163
84EA8EAB8EEB2023,2026-08-05,2636191.56,GBP,DE,Service fee - monthly,FA-005511
43939CF5B60FCA8D,2026-08-14,17162.55,JPY,AU,Capital injection,FA-000042
0297915B94741B98,2026-08-25,52788.48,USD,AU,Insurance premium,FA-000743
CFE231774A1D26F3,2026-08-10,83725.26,USD,FR,Tax withholding,FA-004151
1EA21CAF0D2A67E7,2026-08-29,42006.64,JPY,CA,Deposit interest,FA-003598
87D0160E5EC21F22,2026-08-24,87118.03,JPY,HK,Tax withholding,FA-005808
D07C65A1405C86EC,2026-08-12,67364.89,GBP,AU,Advisory fee,FA-002804
BFC461137166B24B,2026-08-21,60662.01,AUD,CA,Dividend payout,FA-006555
CE44DFB357E362A3,2026-08-28,18689.27,USD,GB,Wire transfer - client,FA-004372
53CA3DF035688A27,2026-08-18,82442.16,GBP,JP,Advisory fee,FA-000774
31639C627B9FF55D,2026-08-30,40154.28,AUD,GB,Insurance premium,FA-002257
A9D4D301F5556C39,2026-08-08,57766.28,EUR,US,Revenue recognition,FA-004891
1CBF1D73D057E0C4,2026-08-01,20413.98,CAD,JP,Payroll disbursement,FA-005608
8583A67CB397DBF3,2026-08-19,96099.29,CHF,AU,Asset purchase,FA-006464
B64358533126AA31,2026-08-13,53912.69,CHF,JP,Deposit interest,FA-004634
6B436A0CCCEC8EEA,2026-08-12,92234.87,CHF,GB,Wire transfer - client,FA-003059
126B8F98334B4B82,2026-08-16,10185.4,CAD,GB,Wire transfer - client,FA-002501
CF949EC6F964419A,2026-08-04,63279.43,CAD,US,Loan disbursement,FA-001872
7E69B673E5ABA0D3,2026-08-01,75268.41,INR,US,Revenue recognition,FA-005471
94809E048A62F912,2026-08-09,55199.69,CHF,FR,Interest income - Q1,FA-001267
50186E127E2D0C8C,2026-08-31,44068.25,CAD,FR,Commission - trade,FA-004076
F61DA67D24491B79,2026-08-17,17124.08,CHF,US,Dividend payout,FA-003906
E04D95F099C1DF7E,2026-08-05,27512.78,CHF,CH,Refund - disputed txn,FA-000379
040B8EE5317F9AD9,2026-08-22,70397.3,INR,CH,Commission - trade,FA-006433
CB6D4C242C2938C2,2026-08-23,52247.99,INR,SG,Asset purchase,FA-001919
2BAA0F98589EFC2C,2026-08-15,71127.96,CHF,DE,Capital injection,FA-005630
55850EE8A4E7074B,2026-08-28,50117.84,JPY,IN,Asset purchase,FA-005833
00FFEE19BA66097C,2026-08-13,8376.74,EUR,FR,Consulting fee,FA-004869
8B6FFA2301BF3C42,2026-08-26,1312.52,CAD,IN,FX settlement,FA-000768
038A1F13AE727B7F,2026-08-17,48803.49,AUD,CA,Asset purchase,FA-001725
FB63BF544491E96E,2026-08-21,26276.27,AUD,FR,Payroll disbursement,FA-004890
236033A7E34AB2C9,2026-08-29,27175.1,INR,FR,Vendor payment,FA-002691
856FD605F15B4FE5,2026-08-27,74664.05,INR,FR,Wire transfer - client,FA-003682
65807152EFDAB587,2026-08-26,32767.65,CAD,JP,Tax withholding,FA-000817
547B2B115DEE8A69,2026-08-02,76670.19,CHF,US,Tax withholding,FA-002338
8A768422A13AF527,2026-08-24,15326.62,GBP,IN,Capital injection,FA-003942
A4CB3961458FC3A0,2026-08-29,12005.05,JPY,CA,Consulting fee,FA-006696
8C14736E7418C15E,2026-08-21,95493.69,CAD,GB,Capital injection,FA-000218
E042EADDD320B0C8,2026-08-04,83244.2,AUD,IN,Advisory fee,FA-006031
A55019F7869650F5,2026-08-08,64444.97,CHF,SG,FX settlement,FA-002605
0C25CBB80AAB5FA6,2026-08-18,43060.3,AUD,CH,Advisory fee,FA-001888
64BE4DAA53D481AE,2026-08-06,70802.69,EUR,GB,Asset purchase,FA-001869
F0ED0B6E8BAC8DF8,2026-08-24,32149.64,JPY,US,Interest income - Q1,FA-002647
4DA9A9F6218F7B97,2026-08-31,14182.88,INR,AU,FX settlement,FA-004751
0D120645BE6C4194,2026-08-05,46732.57,INR,IN,Subscription renewal,FA-003747
08B3E7B040CA299E,2026-08-02,32101.2,JPY,AU,Service fee - monthly,FA-000297
784F3B0C9AB4FE2D,2026-08-07,18088.52,JPY,AU,FX settlement,FA-004528
0AC81673D5922CDE,2026-08-28,49774.6,USD,JP,Deposit interest,FA-003694
843A872022D2D837,2026-08-31,69361.52,USD,AU,Deposit interest,FA-000608
E23E5D200D5FF278,2026-08-30,67114.42,AUD,IN,Wire transfer - client,FA-004573
94AFBAEF40F375FB,2026-08-07,39675.09,EUR,US,Advisory fee,FA-006578
4906FA222E48ABFF,2026-08-02,98726.54,AUD,FR,Wire transfer - client,FA-005919
31706F0768784096,2026-08-18,27168.95,GBP,GB,Refund - disputed txn,FA-006020
55AE47309F91D176,2026-08-24,25388.94,CAD,SG,Interest income - Q1,FA-002880
623D076C75A5F405,2026-08-05,22984.45,INR,CH,Tax withholding,FA-003941
E2127A60AF4606C2,2026-08-21,48445.28,JPY,US,FX settlement,FA-006035
D5E172A78CD82C53,2026-08-14,6729.98,GBP,JP,Loan disbursement,FA-004120
C90A048A88CA3B36,2026-08-08,58744.61,JPY,CH,Tax withholding,FA-001896
6D8ACB343E6CD3C4,2026-08-22,14024.31,CAD,JP,FX settlement,FA-000551
C632C45F154EE1D5,2026-08-03,79060.26,CAD,JP,Refund - disputed txn,FA-004837
B6DC5E3EB435499E,2026-08-01,72251.38,GBP,AU,Deposit interest,FA-005644
CDD62BA1F2C40F55,2026-08-04,79769.63,GBP,GB,Revenue recognition,FA-000805
81D86E6C223B1E0E,2026-08-14,97113.84,JPY,JP,Refund - disputed txn,FA-003547
6D5BBACAB15D2E64,2026-08-18,42108.76,INR,CA,Loan disbursement,FA-002860
C1967529D4BB6CC3,2026-08-31,70910.43,USD,CH,Service fee - monthly,FA-002664
FBCEE607210A08E2,2026-08-29,18687.0842,USD,GB,Tax withholding,FA-004109
417232485E6E381C,2026-08-21,41065.46,EUR,FR,Payroll disbursement,FA-000195
88184384CCD468DB,2026-08-03,53180.26,GBP,FR,Deposit interest,FA-001626
A53F458F950565FD,2026-08-15,63225.81,USD,US,Service fee - monthly,FA-003184
8F95739C640E916E,2026-08-04,31057.51,EUR,GB,Asset purchase,FA-001442
9675DA481BAC6AEF,2026-08-01,81275.72,GBP,HK,Vendor payment,FA-006386
8114447C2AF4F564,2026-08-04,47381.85,GBP,DE,Processing charge,FA-001197
57238022A897B07F,2026-08-13,29606.17,EUR,DE,Loan disbursement,FA-003925
F503A4E67A13BFD1,2026-08-16,23799.91,GBP,CA,Advisory fee,FA-002588
AD23FF19F291456A,2026-08-02,2167.46,CAD,GB,Subscription renewal,FA-002275
8A2460D3DC9A807A,2026-08-23,85572.92,CHF,CA,Tax withholding,FA-004409
866128172FAB874E,2026-08-21,63043.77,CAD,JP,Service fee - monthly,FA-006081
22C77A17620EF67B,2026-08-05,76998.82,CHF,JP,Capital injection,FA-003338
1492C34CA85FFEB8,2026-08-03,42251.96,JPY,IN,Payroll disbursement,FA-003811
39D65ED532F593F1,2026-08-03,76426.18,AUD,CH,Insurance premium,FA-005172
7DFBC687DE2C18E4,2026-08-20,3391.12,INR,HK,Service fee - monthly,FA-004182
6484C5D751CE4F1A,2026-08-15,90407.31,GBP,IN,Advisory fee,FA-002422
89EC0DA96342ACC6,2026-08-19,0.0,CHF,IN,Dividend payout,FA-003976
E1FAF579CACA7D13,2026-08-26,426.78,GBP,AU,Deposit interest,FA-004650
849097C0C8EEC4CF,2026-08-12,85305.79,CHF,FR,Vendor payment,FA-004878
65B3856B9649B7E6,2026-08-01,81275.72,GBP,HK,Vendor payment,FA-006386
625588E919EF7C2D,2026-08-23,75649.23,USD,IN,Vendor payment,FA-002769
7C5FE583048B6B4E,2026-08-08,67175.78,AUD,SG,Consulting fee,FA-005331
7F0061CD4C581F53,2026-08-13,22278.37,JPY,AU,Capital injection,FA-004108
1CF8B579193A893E,2026-08-19,32904.11,EUR,FR,Service fee - monthly,FA-003137
1DB5FCB95F02CB82,2026-08-10,68487.25,CAD,DE,FX settlement,FA-002746
2017162F5CCCD61C,2026-08-30,53305.14,EUR,IN,Interest income - Q1,FA-004047
C6E4ED9A4C69D486,2026-08-08,63726.0,CAD,GB,Loan disbursement,FA-001074
F22734085FD5C0DB,2026-08-19,64195.44,INR,FR,Deposit interest,FA-000099
6349DAFCA22367EA,2026-08-09,52214.1,CAD,IN,Refund - disputed txn,FA-003936
CE7198DA66DBABFB,2026-08-09,41744.36,JPY,AU,Advisory fee,FA-004782
CD09277653B17620,2026-08-26,3260.16,JPY,US,Asset purchase,FA-001649
E2174993B21AA09F,2026-08-13,34190.16,AUD,HK,Vendor payment,FA-000605
1C05A2A1D45914EC,2026-08-20,99363.25,JPY,US,Commission - trade,FA-000076
D6EBA4E1F69D5BA2,2026-08-25,83120.21,CAD,HK,Revenue recognition,FA-002995
91D7A993020CB961,2026-08-27,68744.17,JPY,CA,Advisory fee,FA-002531
5AD6D5E34B09443B,2026-08-29,38488.1,GBP,IN,Asset purchase,FA-005051
E40DE601349560CD,2026-08-31,64538.65,CHF,HK,Advisory fee,FA-006610
72686F33F8F4E22F,2026-08-31,73800.48,USD,HK,Processing charge,FA-000084
6B03211C17515D41,2026-08-30,61141.95,AUD,HK,Dividend payout,FA-004654
C3D258D42546F527,2026-08-01,45634.169,INR,CA,Vendor payment,FA-004332
D4EC73DC740C6F01,2026-08-02,24783.05,CAD,DE,Vendor payment,FA-005358
2DD687F519D917AF,2026-08-12,99957.09,USD,CA,Deposit interest,FA-003744
1C4D5364C7D450D3,2026-08-31,51637.93,USD,SG,Refund - disputed txn,FA-003450
8756AC00B2DA29B0,2026-08-06,51021.32,USD,GB,Service fee - monthly,FA-002790
C878A0D6B74A7BFB,2026-08-28,72199.78,JPY,FR,Commission - trade,FA-002156
BB6B0014031A9C82,2026-08-01,23434.71,EUR,SG,Vendor payment,FA-001703
5852F0B5602282CA,2026-08-15,42164.87,INR,DE,FX settlement,FA-002834
93FF2526FA2AF249,2026-08-27,90779.1,CAD,HK,Vendor payment,FA-004648
CDAE1AC4C92C690D,2026-08-25,34725.51,EUR,SG,Interest income - Q1,FA-002159
DAFA3C20D8709C94,2026-08-05,85600.4,JPY,JP,Insurance premium,FA-004111
94E2479BC9B328C4,2026-08-25,43806.36,AUD,CH,FX settlement,FA-002753
A919AC21AE65E312,2026-08-13,17742.25,GBP,CA,FX settlement,FA-006443
C582A6CF44F196E6,2026-08-29,55936.81,GBP,FR,Refund - disputed txn,FA-000348
1A9BBD48DDC09D20,2026-08-03,8293.9,JPY,JP,Advisory fee,FA-005184
737F015140236BE9,2026-08-12,57347.78,AUD,GB,Consulting fee,FA-005001
5412C0805DE534A7,2026-08-03,33012.27,AUD,FR,Wire transfer - client,FA-001382
ADC670FCE5CA1499,2026-08-03,52270.42,CHF,FR,Interest income - Q1,FA-003559
37204E36A5E612B4,2026-08-19,26490.18,USD,IN,Commission - trade,FA-004255
183E84630F133998,2026-08-13,16527.78,CAD,CA,Payroll disbursement,FA-003483
A345CB3E2F1C493B,2026-08-13,55530.56,AUD,DE,Service fee - monthly,FA-003949
46C6639E346F6480,2026-08-10,71786.89,INR,AU,Advisory fee,FA-002246
55D4FB7C6DB8F1AF,2026-08-29,83115.61,USD,JP,Wire transfer - client,FA-004911
4678DE3A3ACCCD8F,2026-08-20,54090.45,GBP,HK,Service fee - monthly,FA-006766
07FAD242FF316281,2026-08-05,27832.16,CHF,CA,Deposit interest,FA-006708
1D4BD38BDFE442FD,2026-08-05,85578.84,GBP,FR,Insurance premium,FA-002529
B53994451F689E50,2026-08-17,36991.97,INR,CH,Refund - disputed txn,FA-002671
386A44A74B877F7B,2026-08-18,33307.87,GBP,CH,Commission - trade,FA-001584
64BCEB70FD89EF52,2026-08-08,65830.12,USD,US,Insurance premium,FA-006782
A639F8F7A6C1600C,2026-08-06,89138.85,INR,US,Payroll disbursement,FA-005918
F310D028E6284926,2026-08-06,28883.62,JPY,FR,Deposit interest,FA-005407
68FFFF3C9ED1330A,2026-08-11,87352.35,AUD,GB,Capital injection,FA-001132
B5AD548676FA730D,2026-08-28,90149.97,JPY,CH,Service fee - monthly,FA-003500
399AAA8719B07431,2026-08-16,83115.16,JPY,HK,FX settlement,FA-003021
E8DBA3C61BA5EB77,2026-08-04,35678.17,CAD,SG,Processing charge,FA-001104
917B97083F7FFE5B,2026-08-26,50759.96,CHF,CH,Subscription renewal,FA-001029
2C3617546576AC37,2026-08-22,33250.06,CHF,DE,Capital injection,FA-004192
258E71406F2F4935,2026-08-19,81588.41,JPY,AU,Deposit interest,FA-006455
C2DCC7D5125B47DD,2026-08-09,2575.15,JPY,CH,Vendor payment,FA-003133
31A58C039DD443B4,2026-08-28,52169.13,CHF,US,Dividend payout,FA-000971
DE387A0CBA7D98CD,2026-08-30,35540.41,GBP,JP,Vendor payment,FA-002729
8656BBCA33C25C65,2026-08-23,98688.78,INR,CH,Vendor payment,FA-003751
96927B0D374E7072,2026-08-16,19572.65,INR,FR,Tax withholding,FA-000134
39558D42BF09D818,2026-08-31,72211.42,GBP,FR,Vendor payment,FA-006461
665DA25D51CC5577,2026-08-11,53415.54,USD,FR,Service fee - monthly,FA-005753
19103635E7786592,2026-08-25,72184.03,JPY,IN,Advisory fee,FA-005152
15A5960143F8227F,2026-08-13,38018.18,USD,CA,Wire transfer - client,FA-005095
AEB6BFA9C934F78D,2026-08-03,21383.32,CAD,US,Tax withholding,FA-005368
DB01CF263764F490,2026-08-29,82048.8,EUR,CA,Vendor payment,FA-001307
D567103656851F1D,2026-08-29,98503.03,INR,CA,Wire transfer - client,FA-000770
87A3937C4C153A40,2026-08-23,20673.15,EUR,IN,FX settlement,FA-003711
3978DCAAD73E2B3A,2026-08-18,78008.95,AUD,IN,Dividend payout,FA-005276
BA35F4E5300753E4,2026-08-15,75388.92,AUD,IN,Interest income - Q1,FA-004153
053C844EBF64BE12,2026-08-26,35802.86,EUR,AU,Commission - trade,FA-005459
5842A89DDE581E45,2026-08-31,38083.92,JPY,AU,Payroll disbursement,FA-004144
52DD1B78D57CA21D,2026-08-02,22014.51,INR,GB,Refund - disputed txn,FA-000674
C82EEE0B62ACF0CA,2026-08-18,6316.24,USD,GB,Wire transfer - client,FA-003728
712F755A44F7BEAB,2026-08-18,8571.19,INR,DE,Dividend payout,FA-006588
36A8650D8DE1BBC6,2026-08-15,6583.95,JPY,CA,Subscription renewal,FA-003494
6167CB8397C31E82,2026-08-16,94714.81,CAD,CH,Commission - trade,FA-004443
B72A85A2474ADFF1,2026-08-22,34193.15,EUR,AU,Vendor payment,FA-003054
D1A675A5C722F235,2026-08-25,60748.38,USD,FR,Subscription renewal,FA-002257
6752BDBEB91D7651,2026-08-17,27115.25,CAD,HK,Asset purchase,FA-001645
B1FCD187078FCED1,2026-08-01,28542.18,CHF,HK,Revenue recognition,FA-006620
76392974B2E13C3B,2026-08-04,60960.57,INR,IN,Asset purchase,FA-002857
2E03DF4829BE1820,2026-08-19,53929.09,EUR,JP,Service fee - monthly,FA-003060
B4B513E4E4ABE463,2026-08-10,16571.37,CAD,FR,Tax withholding,FA-001898
A3DEEE9F327D8A1F,2026-08-03,74968.81,JPY,DE,Subscription renewal,FA-001493
5AC765810286653F,2026-08-09,10109.51,CAD,CA,Dividend payout,FA-002680
826835A1EE8179A6,2026-08-14,17126.68,EUR,SG,Tax withholding,FA-003368
ED6F872535684EFB,2026-08-07,36188.25,CAD,HK,Revenue recognition,FA-000548
6164DAB88E998F92,2026-08-28,61099.02,CHF,HK,Tax withholding,FA-002629
A4990A7153CF46E4,2026-08-05,32766.07,AUD,IN,Revenue recognition,FA-000668
513D2839A315B67B,2026-08-04,54193.41,JPY,FR,Insurance premium,FA-005223
2C0CDD9B27DC4FF6,2026-08-26,20199.75,AUD,DE,FX settlement,FA-005154
3E6D5108425414A4,2026-08-24,76424.99,CAD,JP,Payroll disbursement,FA-006693
E2C640ACF3278702,2026-08-22,11105.42,CAD,DE,Commission - trade,FA-002240
8F8C6ABD1F71F7AA,2026-08-27,68033.49,CHF,US,Refund - disputed txn,FA-002148
23BF763D5B75A307,2026-08-13,60744.27,EUR,FR,Deposit interest,FA-005797
B2F53E4559BAEDCA,2026-08-04,22762.51,AUD,CH,Refund - disputed txn,FA-003717
680A4F1D79F5777C,2026-08-24,84603.68,USD,IN,Interest income - Q1,FA-003116
C617483236D207E4,2026-08-07,75384.5,GBP,DE,Tax withholding,FA-004867
0E96330B2D6E9873,2026-08-17,61939.49,EUR,FR,Interest income - Q1,FA-005921
9B0B10993D53C0DB,2026-08-14,86851.86,EUR,AU,Advisory fee,FA-000140
1215255EE7934C55,2026-08-28,32833.49,USD,HK,Subscription renewal,FA-003668
E9536E83EBC6D9B3,2026-08-01,3229.8,JPY,GB,Interest income - Q1,FA-000041
EC83E88D6411E215,2026-08-23,96473.64,GBP,US,Subscription renewal,FA-001741
B3DC7FCB8061AD9E,2026-08-17,49268.22,CAD,CA,Tax withholding,FA-003489
0E12074E86F3E722,2026-08-07,54339.14,AUD,CA,Wire transfer - client,FA-003907
14EA55B67F2AECEB,2026-08-04,13635.4,INR,IN,Deposit interest,FA-001408
97F16E19DE66C121,2026-08-17,52611.96,CAD,HK,Capital injection,FA-003340
120142C9748F6CD4,2026-08-23,38607.62,EUR,JP,Insurance premium,FA-001094
09FD9949AB1F8C5A,2026-08-31,39936.78,AUD,CH,Vendor payment,FA-003690
126626C19755DBDD,2026-08-20,10258.61,USD,SG,Interest income - Q1,FA-001931
56BA198BE690AFC2,2026-08-16,48505.78,JPY,DE,Wire transfer - client,FA-003919
207C8AADA00AE3AB,2026-08-21,48184.4,AUD,FR,Asset purchase,FA-005848
E6BD6A2315C35151,2026-08-20,80020.0,GBP,JP,Interest income - Q1,FA-005967
A5B155EF385F7326,2026-08-30,28186.52,CHF,CA,Capital injection,FA-005521
091133211894FDA1,2026-08-14,58923.24,INR,AU,Advisory fee,FA-002633
AE45B6CED64BD7E2,2026-08-30,54947.28,INR,CA,Subscription renewal,FA-004722
727767D79FD92AE5,2026-08-09,64967.98,CHF,AU,Service fee - monthly,FA-006772
5FED55786FA48AAB,2026-08-09,41714.74,INR,IN,Wire transfer - client,FA-002977
3CAC1CB28520DC25,2026-08-28,61683.37,EUR,FR,Subscription renewal,FA-006184
5DDEB5D19DED70E7,2026-08-29,14065.34,AUD,CA,Dividend payout,FA-006472
13A99EC3BC21553A,2026-08-24,2717.11,INR,HK,Payroll disbursement,FA-002233
BB58452BFEA37A19,2026-08-16,87898.42,CAD,JP,Asset purchase,FA-001019
BE0EC2D5CB43B28F,2026-08-30,11974.4,AUD,IN,Consulting fee,FA-002086
E769BB200A339643,2026-08-09,1951.0,GBP,IN,Subscription renewal,FA-002573
B86595C82D7C45B9,2026-08-08,88281.99,INR,CA,Insurance premium,FA-005408
1B9B64CA1D3437C2,2026-08-26,79860.23,CHF,DE,Tax withholding,FA-003437
E37AF02FC2303F24,2026-08-03,71876.68,CAD,FR,Revenue recognition,FA-004499
F570B67128552CB2,2026-08-16,61346.54,JPY,FR,Revenue recognition,FA-002546
963F3DCA9506CAA2,2026-08-03,46964.51,GBP,US,Vendor payment,FA-005886
119792B85C443F3F,2026-08-02,93035.57,INR,GB,Tax withholding,FA-006222
CF988F2702B9D247,2026-08-05,85474.38,CHF,AU,Tax withholding,FA-000820
1865E26CC042F453,2026-08-03,103.7,EUR,SG,Capital injection,FA-005915
2B2EA0F144259E85,2026-08-26,54098.3,GBP,JP,Processing charge,FA-004779
56FE499006B97F69,2026-08-05,77396.14,AUD,AU,Capital injection,FA-005041
EA51A2D0AE7573B6,2026-08-30,25075.47,CHF,AU,Revenue recognition,FA-004247
025B21F693909BF0,2026-08-13,17702.53,GBP,IN,Subscription renewal,FA-001346
800F657170F3F7D8,2026-08-20,73692.4,USD,CH,Asset purchase,FA-005054
03ED81927E148CEC,2026-08-27,75356.4,GBP,JP,Asset purchase,FA-006435
2DF45F1A5CF189E6,2026-08-04,87898.9,CHF,SG,FX settlement,FA-003673
13AAF42A421CD998,2026-08-24,92745.76,USD,AU,Subscription renewal,FA-004853
